,open,high,low,close,volume
2023-05-09 09:00:00,37260000.0,37544000.0,36822000.0,37150000.0,3678.21436045
2023-05-10 09:00:00,37150000.0,37995000.0,36580000.0,37071000.0,4525.28287987
2023-05-11 09:00:00,37072000.0,37232000.0,36260000.0,36411000.0,3570.39137727
2023-05-12 09:00:00,36413000.0,36554000.0,35262000.0,36341000.0,5478.83968294
2023-05-13 09:00:00,36341000.0,36662000.0,36143000.0,36374000.0,1868.0954648
2023-05-14 09:00:00,36382000.0,36800000.0,36193000.0,36415000.0,1639.20833071
2023-05-15 09:00:00,36420000.0,37200000.0,36204000.0,36632000.0,2671.26583258
2023-05-16 09:00:00,36642000.0,36795000.0,36335000.0,36421000.0,2091.33896506
2023-05-17 09:00:00,36419000.0,36835000.0,35938000.0,36700000.0,3207.18978344
2023-05-18 09:00:00,36706000.0,36920000.0,35800000.0,36240000.0,3396.67093837
2023-05-19 09:00:00,36240000.0,36486000.0,35950000.0,36156000.0,2587.51450694
2023-05-20 09:00:00,36156000.0,36475000.0,36119000.0,36385000.0,1174.32081928
2023-05-21 09:00:00,36404000.0,36618000.0,36048000.0,36051000.0,1573.05946887
2023-05-22 09:00:00,36057000.0,36200000.0,35709000.0,35947000.0,2597.92192199
2023-05-23 09:00:00,35947000.0,36660000.0,35841000.0,36381000.0,2510.27578792
2023-05-24 09:00:00,36382000.0,36430000.0,35144000.0,35452000.0,4471.51960065
2023-05-25 09:00:00,35465000.0,35670000.0,35000000.0,35547000.0,3394.73741865
2023-05-26 09:00:00,35550000.0,36110000.0,35284000.0,35771000.0,2369.1616222
2023-05-27 09:00:00,35786000.0,35900000.0,35588000.0,35824000.0,1922.45483636
2023-05-28 09:00:00,35824000.0,37532000.0,35788000.0,37350000.0,3852.9775285
2023-05-29 09:00:00,37360000.0,37883000.0,36802000.0,36992000.0,4032.11292852
2023-05-30 09:00:00,36992000.0,37402000.0,36821000.0,36914000.0,3280.20536471
2023-05-31 09:00:00,36923000.0,37043000.0,36059000.0,36391000.0,3833.61770267
2023-06-01 09:00:00,36391000.0,36509000.0,35715000.0,35823000.0,3403.84008073
2023-06-02 09:00:00,35823000.0,36150000.0,35470000.0,36089000.0,3129.38244663
2023-06-03 09:00:00,36089000.0,36102000.0,35801000.0,35888000.0,1925.56556117
2023-06-04 09:00:00,35888000.0,36146000.0,35820000.0,35865000.0,1679.79054823
2023-06-05 09:00:00,35894000.0,35896000.0,33825000.0,34298000.0,6815.06312451
2023-06-06 09:00:00,34299000.0,35993000.0,33580000.0,35852000.0,5402.99569145
2023-06-07 09:00:00,35855000.0,35993000.0,34797000.0,34952000.0,4520.05491026
2023-06-08 09:00:00,34953000.0,35416000.0,34802000.0,34996000.0,2370.31995071
2023-06-09 09:00:00,34996000.0,35161000.0,34802000.0,34865000.0,2335.69270285
2023-06-10 09:00:00,34865000.0,34914000.0,33842000.0,34372000.0,6040.92871542
2023-06-11 09:00:00,34370000.0,34639000.0,34016000.0,34345000.0,1754.27310948
2023-06-12 09:00:00,34345000.0,34480000.0,33950000.0,34059000.0,2362.40456114
2023-06-13 09:00:00,34059000.0,34479000.0,33808000.0,33913000.0,3607.81851265
2023-06-14 09:00:00,33913000.0,34119000.0,32779000.0,33007000.0,4128.49087432
2023-06-15 09:00:00,33007000.0,33618000.0,32510000.0,33449000.0,3841.66442528
2023-06-16 09:00:00,33449000.0,34758000.0,33121000.0,34501000.0,3402.6450261
2023-06-17 09:00:00,34515000.0,35080000.0,34320000.0,34780000.0,2597.63649947
2023-06-18 09:00:00,34780000.0,34942000.0,34463000.0,34466000.0,1583.13965073
2023-06-19 09:00:00,34466000.0,35375000.0,34455000.0,35092000.0,2502.20113191
2023-06-20 09:00:00,35095000.0,37100000.0,35000000.0,36946000.0,5488.63849039
2023-06-21 09:00:00,36955000.0,40100000.0,36870000.0,39135000.0,10873.38440224
2023-06-22 09:00:00,39135000.0,39861000.0,38901000.0,39125000.0,6599.23054561
2023-06-23 09:00:00,39125000.0,41388000.0,39111000.0,40651000.0,8004.81933949
2023-06-24 09:00:00,40651000.0,40931000.0,40383000.0,40659000.0,3933.82560218
2023-06-25 09:00:00,40659000.0,41399000.0,40197000.0,40352000.0,4478.46628595
2023-06-26 09:00:00,40352000.0,40599000.0,39555000.0,40077000.0,4959.92502999
2023-06-27 09:00:00,40094000.0,40950000.0,39963000.0,40585000.0,4130.90265871
2023-06-28 09:00:00,40587000.0,40629000.0,39966000.0,40020000.0,2988.75782373
2023-06-29 09:00:00,40017000.0,41048000.0,39997000.0,40583000.0,3490.48826462
2023-06-30 09:00:00,40583000.0,41569000.0,39500000.0,40547000.0,8585.54386205
2023-07-01 09:00:00,40547000.0,40877000.0,40391000.0,40691000.0,2709.93708765
2023-07-02 09:00:00,40712000.0,40875000.0,40250000.0,40652000.0,2235.26869848
2023-07-03 09:00:00,40652000.0,41377000.0,40470000.0,41200000.0,3276.85791261
2023-07-04 09:00:00,41200000.0,41388000.0,40540000.0,40610000.0,3230.33213385
2023-07-05 09:00:00,40610000.0,40775000.0,39801000.0,40385000.0,3595.75188599
2023-07-06 09:00:00,40385000.0,41500000.0,39838000.0,39860000.0,5759.5913
2023-07-07 09:00:00,39864000.0,40330000.0,39676000.0,40240000.0,2687.61579838
2023-07-08 09:00:00,40241000.0,40253000.0,39920000.0,40153000.0,1299.84963736
2023-07-09 09:00:00,40154000.0,40302000.0,39770000.0,39832000.0,1485.27012622
2023-07-10 09:00:00,39839000.0,40784000.0,39666000.0,40050000.0,2829.62290954
2023-07-11 09:00:00,40060000.0,40387000.0,39946000.0,40117000.0,2541.05729369
2023-07-12 09:00:00,40117000.0,40600000.0,39751000.0,39804000.0,3241.64008104
2023-07-13 09:00:00,39803000.0,40456000.0,39356000.0,40112000.0,7976.01139394
2023-07-14 09:00:00,40101000.0,40220000.0,38710000.0,39092000.0,5755.46123676
2023-07-15 09:00:00,39092000.0,39144000.0,38786000.0,38889000.0,2903.65801258
2023-07-16 09:00:00,38889000.0,39153000.0,38687000.0,38933000.0,2022.77368422
2023-07-17 09:00:00,38946000.0,39022000.0,38350000.0,38742000.0,2582.39550489
2023-07-18 09:00:00,38761000.0,38828000.0,38098000.0,38401000.0,2601.55598996
2023-07-19 09:00:00,38402000.0,38850000.0,38300000.0,38323000.0,2432.74678152
2023-07-20 09:00:00,38322000.0,39100000.0,38316000.0,38567000.0,3246.54052293
2023-07-21 09:00:00,38567000.0,38908000.0,38530000.0,38829000.0,2103.13941171
2023-07-22 09:00:00,38838000.0,38934000.0,38600000.0,38776000.0,1447.07839081
2023-07-23 09:00:00,38759000.0,39220000.0,38625000.0,38945000.0,2211.14927257
2023-07-24 09:00:00,38944000.0,39019000.0,37700000.0,37892000.0,4398.31412006
2023-07-25 09:00:00,37892000.0,38116000.0,37626000.0,37910000.0,2433.9221882
2023-07-26 09:00:00,37910000.0,38300000.0,37700000.0,37918000.0,2477.2628933
2023-07-27 09:00:00,37918000.0,38299000.0,37841000.0,37874000.0,3271.72655723
2023-07-28 09:00:00,37877000.0,38200000.0,37704000.0,37932000.0,2964.5947422
2023-07-29 09:00:00,37932000.0,38052000.0,37879000.0,37901000.0,1180.6781332
2023-07-30 09:00:00,37901000.0,38150000.0,37762000.0,37850000.0,2378.17661892
2023-07-31 09:00:00,37850000.0,38139000.0,37805000.0,37929000.0,2383.01012579
2023-08-01 09:00:00,37928000.0,38684000.0,37510000.0,38642000.0,3035.90069302
2023-08-02 09:00:00,38642000.0,39131000.0,38142000.0,38358000.0,3344.79997698
2023-08-03 09:00:00,38358000.0,38800000.0,38215000.0,38436000.0,2032.73569956
2023-08-04 09:00:00,38436000.0,38715000.0,38250000.0,38492000.0,2256.9466739
2023-08-05 09:00:00,38493000.0,38590000.0,38341000.0,38474000.0,2113.69677535
2023-08-06 09:00:00,38476000.0,38788000.0,38432000.0,38605000.0,3520.86968381
2023-08-07 09:00:00,38605000.0,38809000.0,38081000.0,38622000.0,7095.41631462
2023-08-08 09:00:00,38622000.0,39580000.0,38570000.0,39437000.0,3956.68315457
2023-08-09 09:00:00,39437000.0,39850000.0,39076000.0,39209000.0,3299.56867529
2023-08-10 09:00:00,39209000.0,39397000.0,39010000.0,39119000.0,2713.94553163
2023-08-11 09:00:00,39119000.0,39410000.0,39050000.0,39233000.0,1877.91210358
2023-08-12 09:00:00,39233000.0,39316000.0,39099000.0,39283000.0,1450.6799782
2023-08-13 09:00:00,39283000.0,39330000.0,39101000.0,39118000.0,1323.87308566
2023-08-14 09:00:00,39118000.0,39640000.0,38895000.0,39288000.0,2247.99874816
2023-08-15 09:00:00,39288000.0,39668000.0,39275000.0,39404000.0,3383.23584164
2023-08-16 09:00:00,39404000.0,39600000.0,39001000.0,39001000.0,4144.93132559
2023-08-17 09:00:00,39001000.0,39092000.0,36261000.0,36588000.0,9224.23479462
2023-08-18 09:00:00,36588000.0,36848000.0,35384000.0,35890000.0,9256.75234641
2023-08-19 09:00:00,35899000.0,36240000.0,35587000.0,36056000.0,2670.31605801
2023-08-20 09:00:00,36071000.0,36225000.0,35754000.0,35949000.0,1654.93693763
2023-08-21 09:00:00,35946000.0,35967000.0,35500000.0,35769000.0,2142.99960623
2023-08-22 09:00:00,35769000.0,35877000.0,35150000.0,35684000.0,2434.37426024
2023-08-23 09:00:00,35686000.0,36350000.0,35320000.0,35941000.0,2242.66645398
2023-08-24 09:00:00,35941000.0,36056000.0,35330000.0,35635000.0,1899.01993705
2023-08-25 09:00:00,35646000.0,35797000.0,35200000.0,35479000.0,2117.11461503
2023-08-26 09:00:00,35479000.0,35564000.0,35385000.0,35398000.0,672.27237906
2023-08-27 09:00:00,35400000.0,35553000.0,35374000.0,35402000.0,845.25346452
2023-08-28 09:00:00,35400000.0,35544000.0,35050000.0,35335000.0,1815.49057785
2023-08-29 09:00:00,35335000.0,37932000.0,35138000.0,37445000.0,6996.57927831
2023-08-30 09:00:00,37441000.0,37568000.0,36760000.0,37109000.0,4503.91825355
2023-08-31 09:00:00,37110000.0,37500000.0,35400000.0,35502000.0,5086.6186881
2023-09-01 09:00:00,35502000.0,35695000.0,35000000.0,35350000.0,5520.94616028
2023-09-02 09:00:00,35350000.0,35570000.0,35006000.0,35204000.0,6333.54306521
2023-09-03 09:00:00,35204000.0,35444000.0,35105000.0,35308000.0,2810.79936801
2023-09-04 09:00:00,35312000.0,35350000.0,34863000.0,35011000.0,3280.50767726
2023-09-05 09:00:00,35035000.0,35049000.0,34791000.0,34865000.0,719.78479793
